"","fish_id","casette_number","station","collection_date","survey_char","Phase","SampleDate","Latitude","Longitude"
"1319","6339","12ST1-1109","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1320","6340","12ST1-1142","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1321","6341","12ST1-1136","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1322","6343","12ST1-1138","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1323","6346","12ST1-1116","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1324","6348","12ST1-1115","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1325","6351","12ST1-1089","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1326","6353","12ST1-1099","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1327","6354","12ST1-1105","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1328","6356","12ST1-1094","719",2013-02-06,"skt",NA,NA,38.3335,-121.6475
"1329","6196","12ST1-1134","508",2013-02-07,"skt",NA,NA,38.0471666666667,-121.917222222222
"1330","6198","12ST1-1121","606",2013-02-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1331","6201","12ST1-1112","606",2013-02-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1332","6205","12ST1-1137","606",2013-02-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1333","6358","12ST1-1117","606",2013-02-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1334","6359","12ST1-1122","606",2013-02-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1335","6362","12ST1-1081","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1336","6366","12ST1-1091","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1337","6367","12ST1-1158","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1338","6369","12ST1-1119","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1339","6370","12ST1-1146","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1340","6371","12ST1-1087","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1341","6372","12ST1-1103","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1342","6373","12ST1-1141","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1343","6374","12ST1-1084","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1344","6376","12ST1-1133","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1345","6377","12ST1-1128","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1346","6378","12ST1-1092","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1347","6379","12ST1-1118","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1348","6380","12ST1-1131","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1349","6381","12ST1-1107","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1350","6383","12ST1-1108","609",2013-02-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1351","6386","12ST1-1102","610",2013-02-07,"skt",NA,NA,38.1221944444444,-121.889111111111
"1352","6388","12ST1-1111","610",2013-02-07,"skt",NA,NA,38.1221944444444,-121.889111111111
"1353","6389","12ST1-1085","610",2013-02-07,"skt",NA,NA,38.1221944444444,-121.889111111111
"1354","6390","12ST1-1073","508",2013-03-05,"skt",NA,NA,38.0471666666667,-121.917222222222
"1355","6396","12ST1-1036","704",2013-03-06,"skt",NA,NA,38.0665833333333,-121.790311111111
"1356","6397","12ST1-1029","704",2013-03-06,"skt",NA,NA,38.0665833333333,-121.790311111111
"1357","6398","12ST1-1074","704",2013-03-06,"skt",NA,NA,38.0665833333333,-121.790311111111
"1358","6399","12ST1-1053","704",2013-03-06,"skt",NA,NA,38.0665833333333,-121.790311111111
"1359","6400","12ST1-1038","704",2013-03-06,"skt",NA,NA,38.0665833333333,-121.790311111111
"1360","6401","12ST1-1060","704",2013-03-06,"skt",NA,NA,38.0665833333333,-121.790311111111
"1361","6402","12ST1-1088","704",2013-03-06,"skt",NA,NA,38.0665833333333,-121.790311111111
"1362","6403","12ST1-1097","704",2013-03-06,"skt",NA,NA,38.0665833333333,-121.790311111111
"1363","6404","12ST1-1051","706",2013-03-06,"skt",NA,NA,38.0860833333333,-121.750444444444
"1364","6405","12ST1-1068","706",2013-03-06,"skt",NA,NA,38.0860833333333,-121.750444444444
"1365","6406","12ST1-1042","706",2013-03-06,"skt",NA,NA,38.0860833333333,-121.750444444444
"1366","6407","12ST1-1064","706",2013-03-06,"skt",NA,NA,38.0860833333333,-121.750444444444
"1367","6408","12ST1-1079","706",2013-03-06,"skt",NA,NA,38.0860833333333,-121.750444444444
"1368","6409","12ST1-1054","706",2013-03-06,"skt",NA,NA,38.0860833333333,-121.750444444444
"1369","6410","12ST1-1049","706",2013-03-06,"skt",NA,NA,38.0860833333333,-121.750444444444
"1370","6416","12ST1-1069","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1371","6417","12ST1-1055","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1372","6418","12ST1-1072","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1373","6419","12ST1-1065","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1374","6420","12ST1-1093","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1375","6421","12ST1-1090","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1376","6422","12ST1-1048","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1377","6423","12ST1-1070","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1378","6424","12ST1-1056","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1379","6425","12ST1-1077","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1380","6426","12ST1-1057","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1381","6427","12ST1-1032","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1382","6428","12ST1-1043","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1383","6429","12ST1-1041","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1384","6430","12ST1-1078","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1385","6431","12ST1-1067","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1386","6432","12ST1-1030","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1387","6433","12ST1-1040","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1388","6434","12ST1-1047","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1389","6435","12ST1-1066","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1390","6436","12ST1-1031","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1391","6437","12ST1-1082","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1392","6438","12ST1-1062","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1393","6439","12ST1-1037","719",2013-03-06,"skt",NA,NA,38.3335,-121.6475
"1394","6411","12ST1-1063","610",2013-03-07,"skt",NA,NA,38.1221944444444,-121.889111111111
"1395","6412","12ST1-1075","610",2013-03-07,"skt",NA,NA,38.1221944444444,-121.889111111111
"1396","6413","12ST1-1059","609",2013-03-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1397","6414","12ST1-1052","609",2013-03-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1398","6415","12ST1-1046","609",2013-03-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1399","6440","12ST1-1044","609",2013-03-07,"skt",NA,NA,38.1670833333333,-121.937833333333
"1400","6441","12ST1-1045","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1401","6442","12ST1-1080","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1402","6443","12ST1-1035","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1403","6444","12ST1-1071","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1404","6445","12ST1-1050","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1405","6446","12ST1-1061","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1406","6447","12ST1-1033","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1407","6448","12ST1-1034","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1408","6449","12ST1-1058","606",2013-03-07,"skt",NA,NA,38.1705833333333,-122.027916666667
"1409","6450","12ST1-1039","519",2013-03-07,"skt",NA,NA,38.07475,-121.958083333333
"1410","6451","12ST1-1095","519",2013-03-07,"skt",NA,NA,38.07475,-121.958083333333
"1411","6452","12ST1-1086","519",2013-03-07,"skt",NA,NA,38.07475,-121.958083333333
"1412","6453","12ST1-1076","519",2013-03-07,"skt",NA,NA,38.07475,-121.958083333333
"1413","6466","12ST1-1208","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1414","6467","12ST1-1202","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1415","6468","12ST1-1210","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1416","6469","12ST1-1212","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1417","6470","12ST1-1209","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1418","6471","12ST1-1203","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1419","6472","12ST1-1199","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1420","6473","12ST1-1200","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1421","6474","12ST1-1207","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1422","6475","12ST1-1204","704",2013-04-04,"skt",NA,NA,38.0665833333333,-121.790311111111
"1423","6476","12ST1-1206","719",2013-04-04,"skt",NA,NA,38.3335,-121.6475
"1424","6477","12ST1-1213","716",2013-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"1425","6478","12ST1-1211","716",2013-04-04,"skt",NA,NA,38.2576944444444,-121.691916666667
"1426","6454","12ST1-1201","609",2013-04-05,"skt",NA,NA,38.1670833333333,-121.937833333333
"1427","6455","12ST1-1205","609",2013-04-05,"skt",NA,NA,38.1670833333333,-121.937833333333
"1428","6636","12ST1-1218","706",2013-05-01,"skt",NA,NA,38.0860833333333,-121.750444444444
"1429","6637","12ST1-1223","707",2013-05-01,"skt",NA,NA,38.1146944444444,-121.707861111111
"1430","6639","12ST1-1219","716",2013-05-01,"skt",NA,NA,38.2576944444444,-121.691916666667
"1431","6640","12ST1-1228","716",2013-05-01,"skt",NA,NA,38.2576944444444,-121.691916666667
"1432","6641","12ST1-1222","716",2013-05-01,"skt",NA,NA,38.2576944444444,-121.691916666667
"1433","6456","12ST1-1229","609",2013-05-02,"skt",NA,NA,38.1670833333333,-121.937833333333
"1434","6457","12ST1-1227","609",2013-05-02,"skt",NA,NA,38.1670833333333,-121.937833333333
"1435","6458","12ST1-1221","609",2013-05-02,"skt",NA,NA,38.1670833333333,-121.937833333333
"1436","6459","12ST1-1225","609",2013-05-02,"skt",NA,NA,38.1670833333333,-121.937833333333
"1437","13stn0003","13ST8 -  153","801",2013-06-10,"stn",NA,NA,38.05561,-121.847
"1438","13stn0005","13ST8 -  126","704",2013-06-10,"stn",NA,NA,38.06776,-121.77501
"1439","13stn0006","13ST8 -  96","704",2013-06-10,"stn",NA,NA,38.06776,-121.77501
"1440","13stn0007","13ST8 -  87","704",2013-06-10,"stn",NA,NA,38.06776,-121.77501
"1441","13stn0008","13ST8 -  99","704",2013-06-10,"stn",NA,NA,38.06776,-121.77501
"1442","13stn0009","13ST8 -  139","704",2013-06-10,"stn",NA,NA,38.06776,-121.77501
"1443","13stn0010","13ST8 -  123","704",2013-06-10,"stn",NA,NA,38.06776,-121.77501
"1444","13stn0011","13ST8 -  110","704",2013-06-10,"stn",NA,NA,38.06776,-121.77501
"1445","13stn0014","13ST8 -  151","706",2013-06-10,"stn",NA,NA,38.09006,-121.739
"1446","13stn0030","13ST8 -  130","721",2013-06-11,"stn",NA,NA,38.26815,-121.70277
"1447","13stn0031","13ST8 -  81","721",2013-06-11,"stn",NA,NA,38.26815,-121.70277
"1448","13stn0032","13ST8 -  124","721",2013-06-11,"stn",NA,NA,38.26815,-121.70277
"1449","13stn0033","13ST8 -  121","721",2013-06-11,"stn",NA,NA,38.26815,-121.70277
"1450","13stn0034","13ST8 -  79","721",2013-06-11,"stn",NA,NA,38.26815,-121.70277
"1451","13stn0035","13ST8 -  152","721",2013-06-11,"stn",NA,NA,38.26815,-121.70277
"1452","13stn0038","13ST8 -  145","721",2013-06-11,"stn",NA,NA,38.26815,-121.70277
"1453","13stn0039","13ST8 -  114","721",2013-06-11,"stn",NA,NA,38.26815,-121.70277
"1454","13stn0040","13ST8 -  141","723",2013-06-11,"stn",NA,NA,38.23615,-121.67348
"1455","13stn0041","13ST8 -  103","723",2013-06-11,"stn",NA,NA,38.23615,-121.67348
"1456","13stn0042","13ST8 -  105","723",2013-06-11,"stn",NA,NA,38.23615,-121.67348
"1457","13stn0043","13ST8 -  73","723",2013-06-11,"stn",NA,NA,38.23615,-121.67348
"1458","13stn0044","13ST8 -  75","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1459","13stn0045","13ST8 -  104","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1460","13stn0046","13ST8 -  78","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1461","13stn0047","13ST8 -  156","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1462","13stn0048","13ST8 -  128","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1463","13stn0049","13ST8 -  77","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1464","13stn0050","13ST8 -  94","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1465","13stn0051","13ST8 -  106","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1466","13stn0052","13ST8 -  155","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1467","13stn0053","13ST8 -  88","719",2013-06-11,"stn",NA,NA,38.33428,-121.64733
"1468","13stn0057","13ST8 -  95","797",2013-06-11,"stn",NA,NA,38.40462,-121.6156
"1469","13stn0058","13ST8 -  120","797",2013-06-11,"stn",NA,NA,38.40462,-121.6156
"1470","13stn0059","13ST8 -  150","797",2013-06-11,"stn",NA,NA,38.40462,-121.6156
"1471","13stn0060","13ST8 -  115","797",2013-06-11,"stn",NA,NA,38.40462,-121.6156
"1472","13stn0065","13ST8 -  133","797",2013-06-11,"stn",NA,NA,38.40462,-121.6156
"1473","13stn0069","13ST8 -  142","797",2013-06-11,"stn",NA,NA,38.40462,-121.6156
"1474","13stn0071","13ST8 -  149","610",2013-06-12,"stn",NA,NA,38.11881,-121.88919
"1475","13stn0072","13ST8 -  101","610",2013-06-12,"stn",NA,NA,38.11881,-121.88919
"1476","13stn0076","13ST8 -  98","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1477","13stn0077","13ST8 -  83","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1478","13stn0078","13ST8 -  143","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1479","13stn0079","13ST8 -  90","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1480","13stn0080","13ST8 -  122","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1481","13stn0081","13ST8 -  107","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1482","13stn0082","13ST8 -  80","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1483","13stn0083","13ST8 -  89","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1484","13stn0084","13ST8 -  76","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1485","13stn0085","13ST8 -  154","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1486","13stn0086","13ST8 -  131","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1487","13stn0088","13ST8 -  82","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1488","13stn0089","13ST8 -  118","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1489","13stn0090","13ST8 -  113","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1490","13stn0091","13ST8 -  86","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1491","13stn0092","13ST8 -  111","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1492","13stn0093","13ST8 -  146","609",2013-06-12,"stn",NA,NA,38.16719,-121.938
"1493","13stn0095","13ST8 -  84","519",2013-06-12,"stn",NA,NA,38.07231,-121.95969
"1494","13stn0098","13ST8 -  168","721",2013-06-24,"stn",NA,NA,38.26815,-121.70277
"1495","13stn0100","13ST8 -  166","719",2013-06-24,"stn",NA,NA,38.33428,-121.64733
"1496","13stn0101","13ST8 -  72","719",2013-06-24,"stn",NA,NA,38.33428,-121.64733
"1497","13stn0102","13ST8 -  173","797",2013-06-24,"stn",NA,NA,38.40462,-121.6156
"1498","13stn0103","13ST8 -  66","797",2013-06-24,"stn",NA,NA,38.40462,-121.6156
"1499","13stn0104","13ST8 -  163","797",2013-06-24,"stn",NA,NA,38.40462,-121.6156
"1500","13stn0106","13ST8 -  61","797",2013-06-24,"stn",NA,NA,38.40462,-121.6156
"1501","13stn0117","13ST8 -  170","508",2013-06-26,"stn",NA,NA,38.04556,-121.923
"1502","13stn0118","13ST8 -  161","508",2013-06-26,"stn",NA,NA,38.04556,-121.923
"1503","13stn0121","13ST8 -  62","610",2013-06-27,"stn",NA,NA,38.11881,-121.88919
"1504","13stn0123","13ST8 -  60","610",2013-06-27,"stn",NA,NA,38.11881,-121.88919
"1505","13stn0124","13ST8 -  65","610",2013-06-27,"stn",NA,NA,38.11881,-121.88919
"1506","13stn0125","13ST8 -  71","609",2013-06-27,"stn",NA,NA,38.16719,-121.938
"1507","13stn0128","13ST8 -  159","609",2013-06-27,"stn",NA,NA,38.16719,-121.938
"1508","13stn0129","13ST8 -  69","609",2013-06-27,"stn",NA,NA,38.16719,-121.938
"1509","13stn0130","13ST8 -  67","606",2013-06-27,"stn",NA,NA,38.16776,-122.02201
"1510","13stn0132","13ST8 -  63","606",2013-06-27,"stn",NA,NA,38.16776,-122.02201
"1511","13stn0133","13ST8 -  70","606",2013-06-27,"stn",NA,NA,38.16776,-122.02201
"1512","13stn0135","13ST8 -  64","606",2013-06-27,"stn",NA,NA,38.16776,-122.02201
"1513","13stn0136","13ST8 -  68","606",2013-06-27,"stn",NA,NA,38.16776,-122.02201
"1514","13stn0137","13ST8 -  160","606",2013-06-27,"stn",NA,NA,38.16776,-122.02201
"1515","13stn0138","13ST8 -  158","606",2013-06-27,"stn",NA,NA,38.16776,-122.02201
"1516","13stn0142","13ST8 -  19","721",2013-07-08,"stn",NA,NA,38.26815,-121.70277
"1517","13stn0151","13ST8 -  34","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1518","13stn0152","13ST8 -  17","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1519","13stn0153","13ST8 -  21","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1520","13stn0154","13ST8 -  30","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1521","13stn0155","13ST8 -  31","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1522","13stn0156","13ST8 -  29","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1523","13stn0158","13ST8 -  32","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1524","13stn0159","13ST8 -  37","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1525","13stn0160","13ST8 -  14","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1526","13stn0161","13ST8 -  18","519",2013-07-10,"stn",NA,NA,38.07231,-121.95969
"1527","13stn0163","13ST8 -  12","501",2013-07-10,"stn",NA,NA,38.07338,-122.02246
"1528","13stn0164","13ST8 -  20","501",2013-07-10,"stn",NA,NA,38.07338,-122.02246
"1529","13stn0171","13ST8 -  27","602",2013-07-11,"stn",NA,NA,38.114,-122.04619
"1530","13stn0172","13ST8 -  33","602",2013-07-11,"stn",NA,NA,38.114,-122.04619
"1531","13stn0173","13ST8 -  28","602",2013-07-11,"stn",NA,NA,38.114,-122.04619
"1532","13stn0175","13ST8 -  15","602",2013-07-11,"stn",NA,NA,38.114,-122.04619
"1533","13stn0176","13ST8 -  13","418",2013-07-11,"stn",NA,NA,38.06481,-122.09781
"1534","13stn0183","13ST8 -  359","721",2013-07-22,"stn",NA,NA,38.26815,-121.70277
"1535","13stn0196","13ST8 -  8","719",2013-07-22,"stn",NA,NA,38.33428,-121.64733
"1536","13stn0198","13ST8 -  10","719",2013-07-22,"stn",NA,NA,38.33428,-121.64733
"1537","13stn0199","13ST8 -  358","719",2013-07-22,"stn",NA,NA,38.33428,-121.64733
"1538","13stn0200","13ST8 -  1","719",2013-07-22,"stn",NA,NA,38.33428,-121.64733
"1539","13stn0201","13ST8 -  356","719",2013-07-22,"stn",NA,NA,38.33428,-121.64733
"1540","13stn0202","13ST8 -  7","719",2013-07-22,"stn",NA,NA,38.33428,-121.64733
"1541","13stn0208","13ST8 -  355","704",2013-07-23,"stn",NA,NA,38.06776,-121.77501
"1542","13stn0217","13ST8 -  360","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1543","13stn0218","13ST8 -  357","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1544","13stn0219","13ST8 -  351","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1545","13stn0220","13ST8 -  9","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1546","13stn0221","13ST8 -  350","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1547","13stn0222","13ST8 -  2","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1548","13stn0223","13ST8 -  3","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1549","13stn0224","13ST8 -  353","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1550","13stn0225","13ST8 -  5","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1551","13stn0226","13ST8 -  4","519",2013-07-24,"stn",NA,NA,38.07231,-121.95969
"1552","13stn0239","13ST8 -  352","602",2013-07-25,"stn",NA,NA,38.114,-122.04619
"1553","13stn0241","13ST8 -  354","602",2013-07-25,"stn",NA,NA,38.114,-122.04619
"1554","13stn0242","13ST8 -  6","418",2013-07-25,"stn",NA,NA,38.06481,-122.09781
"1555","13stn0249","13ST8 -  11","797",2013-08-05,"stn",NA,NA,38.40462,-121.6156
"1556","13stn0255","13ST8 -  35","519",2013-08-07,"stn",NA,NA,38.07231,-121.95969
"1557","13stn0260","13ST8 -  16","602",2013-08-08,"stn",NA,NA,38.114,-122.04619
"1558","13stn0294","13ST8 -  157","719",2013-08-19,"stn",NA,NA,38.33428,-121.64733
"1559","13stn0295","13ST8 -  164","719",2013-08-19,"stn",NA,NA,38.33428,-121.64733
"1560","13stn0304","13ST8 -  171","719",2013-08-19,"stn",NA,NA,38.33428,-121.64733
"1561","13stn0305","13ST8 -  172","719",2013-08-19,"stn",NA,NA,38.33428,-121.64733
"1562","13stn0306","13ST8 -  167","719",2013-08-19,"stn",NA,NA,38.33428,-121.64733
"1563","13stn0308","13ST8 -  169","704",2013-08-21,"stn",NA,NA,38.06776,-121.77501
"1564","13stn0309","13ST8 -  165","804",2013-08-21,"stn",NA,NA,38.02056,-121.794
"1565","13stn0310","13ST8 -  162","801",2013-08-21,"stn",NA,NA,38.05561,-121.847
"1566","13stn0311","13ST8 -  174","519",2013-08-21,"stn",NA,NA,38.07231,-121.95969
"1567","13fmwt0348","13ST11-1","510",2013-09-10,"fmwt",NA,NA,38.04888,-121.88783
"1568","13fmwt0323","13ST11-2","515",2013-09-10,"fmwt",NA,NA,38.092,-122.01472
"1569","13fmwt0354","13ST11-3","704",2013-09-11,"fmwt",NA,NA,38.07087,-121.77892
"1570","13fmwt0679","13ST11-35","703",2013-11-13,"fmwt",NA,NA,38.06087,-121.79692
"1571","13fmwt0750","13ST11-36","797",2013-11-19,"fmwt",NA,NA,38.40462,-121.6156
"1572","13fmwt0816","13ST11-37","519",2013-12-09,"fmwt",NA,NA,38.07378,-121.94725
"1573","13fmwt0794","13ST11-38","603",2013-12-05,"fmwt",NA,NA,38.11552,-122.04805
"1574","13fmwt0808","13ST11-39","517",2013-12-09,"fmwt",NA,NA,38.07022,-121.97938
"1575","13fmwt0322","13ST11-4","515",2013-09-10,"fmwt",NA,NA,38.092,-122.01472
"1576","13fmwt0798","13ST11-40","605",2013-12-05,"fmwt",NA,NA,38.14853,-122.05738
"1577","13fmwt0676","13ST11-41","701",2013-11-13,"fmwt",NA,NA,38.06505,-121.83475
"1578","13fmwt0749","13ST11-42","797",2013-11-19,"fmwt",NA,NA,38.40462,-121.6156
"1579","13fmwt0841","13ST11-43","704",2013-12-10,"fmwt",NA,NA,38.07087,-121.77892
"1580","13fmwt0830","13ST11-44","703",2013-12-10,"fmwt",NA,NA,38.06087,-121.79692
"1581","13fmwt0824","13ST11-45","513",2013-12-09,"fmwt",NA,NA,38.0592,-121.86842
"1582","13fmwt0805","13ST11-47","515",2013-12-09,"fmwt",NA,NA,38.092,-122.01472
"1583","13fmwt0536","13ST11-5","512",2013-10-08,"fmwt",NA,NA,38.05638,-121.87722
"1584","13fmwt0541","13ST11-6","703",2013-10-09,"fmwt",NA,NA,38.06087,-121.79692
"1585","13fmwt0544","13ST11-7","705",2013-10-09,"fmwt",NA,NA,38.07925,-121.7618
"1586","14skt0166","14ST4-1","609",2014-01-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"1587","14skt0104","14ST4-10","801",2014-01-14,"skt",NA,NA,38.0436944444444,-121.844
"1588","14skt0110","14ST4-100","801",2014-01-14,"skt",NA,NA,38.0436944444444,-121.844
"1589","14skt0346","14ST4-101","519",2014-01-16,"skt",NA,NA,38.07475,-121.958083333333
"1590","14skt0397","14ST4-102","606",2014-02-13,"skt",NA,NA,38.1705833333333,-122.027916666667
"1591","14skt0133","14ST4-103","706",2014-01-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"1592","14skt0111","14ST4-104","801",2014-01-14,"skt",NA,NA,38.0436944444444,-121.844
"1593","14skt0386","14ST4-105","609",2014-02-13,"skt",NA,NA,38.1670833333333,-121.937833333333
"1594","14skt0336","14ST4-106","606",2014-01-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"1595","14skt0107","14ST4-107","801",2014-01-14,"skt",NA,NA,38.0436944444444,-121.844
"1596","14skt0340","14ST4-108","606",2014-01-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"1597","14skt0130","14ST4-109","706",2014-01-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"1598","14skt0191","14ST4-11","609",2014-01-16,"skt",NA,NA,38.1670833333333,-121.937833333333
"1599","14skt0341","14ST4-110","606",2014-01-16,"skt",NA,NA,38.1705833333333,-122.027916666667
"1600","14skt0125","14ST4-111","704",2014-01-15,"skt",NA,NA,38.0665833333333,-121.790311111111
"1601","14skt0135","14ST4-112","706",2014-01-15,"skt",NA,NA,38.0860833333333,-121.750444444444
"1602","14skt0344","14ST4-113","519",2014-01-16,"skt",NA,NA,38.07475,-121.958083333333
"1603","14skt0113","14ST4-114","513",2014-01-14,"skt",NA,NA,38.0588611111111,-121.86775
